,#TFBS_nonBlackList,#TFMS,TFBS_nonBlackList dis-to-neighbor median,TFMS dis-to-neighbor median,TFMS percentile-1,TFMS percentile-5,log10-dis T-test-s,log10-dis T-test-p,log10-dis Wilcoxon-rank-sum-s,log10-dis Wilcoxon-rank-sum-p,log10-dis ks_2samp-s,log10-dis ks_2samp-p,log10-dis ks_2samp-s less,log10-dis ks_2samp-p less,log10-dis ks_2samp-s greater,log10-dis ks_2samp-p greater,TFBS_nonBlackList overlap SE,TFMS overlap SE,fisher_exact_s,fisher_exact_p,log10-dis ks_2samp-s signed,log10-dis ks_2samp-p signed,log10-dis ks_2samp-s signed std,PeaksFCAbove10,log10-dis T-test-p Fisher-TF-Celltype-combined,log10-dis Wilcoxon-rank-sum-p Fisher-TF-Celltype-combined,fisher_exact_p Fisher-TF-Celltype-combined,log10-dis ks_2samp-p signed Fisher-TF-Celltype-combined
HeLa_TFAP2A,31686.0,31686.0,25901.0,47243.0,256.925,2020.125,41.34276769946172,0.0,43.06901819279369,0.0,0.1549422457867828,0.0,0.1549422457867828,0.0,0.01631635422584099,0.00021350047745271906,2662.0,498.0,5.74,0.0,0.1549422457867828,0.0,0.0020878596963839493,8222.0,0.0,0.0,0.0,0.0
MCF-7_TFAP2C,70252.0,70252.0,15148.5,19110.0,103.0,664.55,10.012354074400967,1.3716072974756834e-23,19.652106619410247,5.550101045813227e-86,0.07205488811706429,8.776856528420463e-159,0.07205488811706429,6.51039116139166e-159,0.021116836531344305,2.4313994736006205e-14,797.0,196.5,4.09,3.289999999999999e-85,0.07205488811706429,6.51039116139166e-159,0.0015584794549298431,28382.0,2.3369538427403634e-57,1.4559437511242954e-115,2.8781645576356935e-94,5.724214877833084e-170
BT-474_TFAP2C,93606.0,93606.0,11031.0,14312.5,77.5,474.125,27.5938347593615,2.861396162435538e-167,33.050709577496505,1.5585696835254237e-239,0.07065786381214878,1.298930813667756e-203,0.07065786381214878,1.0643747083634722e-203,0.027129671174924687,1.1676446597390525e-30,0.0,0.0,0.0,0.0,0.07065786381214878,1.0643747083634722e-203,0.001179413897609088,34052.0,4.6893302992657515e-73,1.9378437690603775e-104,0.0,7.079248958570958e-89
SKBR-3_TFAP2C,98637.0,98637.0,9580.0,13573.5,74.0,448.0,31.21314951497282,2.37155344285254e-213,42.67259440551436,0.0,0.1054269695955879,0.0,0.1054269695955879,0.0,0.02901041191439318,8.617221417021231e-37,0.0,0.0,0.0,0.0,0.1054269695955879,0.0,0.0012970649392131774,33889.0,4.551453189830437e-93,0.0,0.0,0.0
MDA-MB-453_TFAP2C,56659.0,56659.0,18331.0,23791.0,126.0,846.5,29.74159368053963,1.2582999271551175e-193,28.68893930739906,5.723778625353576e-181,0.08162869094053901,1.179576184138549e-164,0.08162869094053901,1.0096774870326588e-164,0.01577860534072257,7.361353910187514e-07,0.0,0.0,0.0,0.0,0.08162869094053901,1.0096774870326588e-164,0.0011198886397219185,14290.0,1.6768750683556328e-84,5.2693403030640547e-79,0.0,5.991305700323926e-72
A375_TFAP2C,72112.0,72112.0,14085.0,18611.75,100.0,644.0,28.936945600913198,1.3852435530312627e-183,33.95254171191971,1.2090762497920365e-252,0.08388340359440871,3.685592955076073e-221,0.08388340359440871,3.961860766811233e-221,0.021653816285777682,2.0236838876881026e-15,0.0,0.0,0.0,0.0,0.08388340359440871,3.961860766811233e-221,0.0013894167774067055,26038.0,3.8510027816045825e-80,3.9228323047785923e-110,0.0,1.908023970919072e-96
HepG2_TFAP4,32477.0,32477.0,44424.25,104178.875,1250.63,7132.55,60.82309113245505,1.1887245813106886e-242,63.773943425548964,1.5640720047923388e-275,0.2535338059861615,1.5910766825815032e-277,0.2535338059861615,2.827447084872735e-274,0.027061683561874106,1.0854030480670371e-05,937.0,94.0,11.115,4.104999999999999e-77,0.2535338059861615,2.827447084872735e-274,0.002722630588406644,6387.0,0.0,0.0,4.166329264205168e-152,0.0
SNU175_TFAP4,59487.0,59487.0,16566.0,32203.0,330.79,2104.3,71.88076407810249,0.0,68.85534052299712,0.0,0.19490813118832687,0.0,0.19490813118832687,0.0,0.02313110427488352,1.4691157885141238e-14,0.0,0.0,0.0,0.0,0.19490813118832687,0.0,0.001733016930648246,22547.0,0.0,0.0,0.0,0.0
COLO-320_TFAP4,96542.0,96542.0,13491.0,20119.0,199.0,1268.0,57.157605251862535,0.0,60.10399391225245,0.0,0.12436556110293967,0.0,0.12436556110293967,0.0,0.01298916533736616,8.325126621642794e-08,0.0,0.0,0.0,0.0,0.12436556110293967,0.0,0.0014284280625692521,20033.0,0.0,0.0,0.0,0.0
LoVo_TFDP1,6313.0,6313.0,119148.0,217690.0,543.76,8586.2,18.186283583431248,5.71744995851002e-73,17.388309261763663,1.0117649476125154e-67,0.15317598606051006,5.2969961687002254e-65,0.15317598606051006,2.6484980843501043e-65,0.019166798669412326,0.09835804370676474,0.0,0.0,0.0,0.0,0.15317598606051006,2.6484980843501043e-65,0.005237359880089861,712.0,4.2203807452872904e-32,8.025567789605015e-30,0.0,9.00668752713364e-29
U266B1_TFDP1,22502.0,22502.0,57438.5,57992.25,119.50999999999999,1089.625,-7.480733184991733,7.583954841587678e-14,-1.0356527029026985,0.3004129886632711,0.05101768731668298,6.892383609594671e-26,0.03459692471780291,1.9411999469445748e-12,0.05101768731668298,3.500992050525091e-26,0.0,0.0,0.0,0.0,-0.05101768731668298,3.500992050525091e-26,0.0021580526921223344,1049.0,2.0045233389487067e-06,0.5931658176113728,0.0,8.804053501245245e-12
MM1.S_TFDP1,23925.0,23925.0,50368.0,54269.0,107.62,974.8,-2.1553695061694693,0.0311379496423045,3.300005393803689,0.0009668337161483857,0.039414838035527755,1.3944471044477772e-16,0.039414838035527755,6.95461044694302e-17,0.030198537095088816,3.246753032411326e-10,0.0,0.0,0.0,0.0,0.039414838035527755,6.95461044694302e-17,0.0018913238564573574,1723.0,0.22163797132262164,0.04906309221155598,0.0,9.61143516426413e-08
K562_TFDP1,18657.5,18657.5,44004.25,81950.625,168.7675,2121.75,27.9471243055522,1.2841625247128306e-132,31.137824321380638,1.9338142569259933e-151,0.15474692312538124,4.522774989973622e-134,0.15474692312538124,1.2359879987496669e-133,0.01884061491358189,0.0058521190259038635,1530.0,322.25,5.25,3.532499999999999e-150,0.15474692312538124,1.2359879987496669e-133,0.003295235885508261,810.5,2.6395394982846534e-147,6.044923781441094e-187,1.2293991684330756e-168,1.1094553175366841e-162
HepG2_TGIF2,32228.0,32228.0,23593.0,63017.0,663.14,4345.575,75.23580406699038,0.0,74.38128794339046,0.0,0.2769690452245397,0.0,0.2769690452245397,0.0,0.027089011159671078,3.5102188312250884e-10,1026.0,76.5,14.04,2.254999999999999e-193,0.2769690452245397,0.0,0.0020244149462481636,1070.5,0.0,0.0,3.645732869340569e-185,0.0
K562_THAP1,18072.0,18072.0,42583.0,96837.0,839.71,5817.025,51.29959312137646,0.0,48.216828850671206,0.0,0.22875166002656044,0.0,0.22875166002656044,0.0,0.02376604692341744,3.60352118579602e-05,1077.0,162.5,6.984999999999999,6.084999999999998e-171,0.22875166002656044,0.0,0.002867876623564277,1517.0,0.0,0.0,1.1919104787766816e-74,0.0
MDA-MB-231_TP53,79733.0,79733.0,13766.0,24949.5,109.0,1421.8,63.66302143319173,0.0,73.44469279314953,0.0,0.17658936701240394,0.0,0.17658936701240394,0.0,0.016084933465440876,1.082626716836085e-09,0.0,0.0,0.0,0.0,0.17658936701240394,0.0,0.0014131933049813606,11116.0,0.0,0.0,0.0,0.0
BJ_TP53,8137.0,8137.0,143814.0,235767.5,2754.96,16431.5,18.33718561440963,2.4027023843135384e-74,20.072848333517285,1.2921000692453838e-89,0.15576993978124618,1.8037365264959766e-86,0.15576993978124618,9.018682632479865e-87,0.023042890500184345,0.013294244712078192,0.0,0.0,0.0,0.0,0.15576993978124618,9.018682632479865e-87,0.004808812398721077,1090.0,1.0654773931070645e-32,2.4895818795684468e-39,0.0,4.27753384096611e-38
H9_TP53,7223.5,7223.5,226825.25,301929.5,3637.905,21325.824999999997,10.612615217988006,1.5447711506488576e-22,10.182356870826485,1.4142590924801806e-20,0.09303194577375785,2.6784041054596608e-24,0.09303194577375785,1.3392020527298306e-24,0.01912869569428994,0.09424321365603378,0.0,0.0,0.0,0.0,0.09303194577375785,1.3392020527298306e-24,0.004209615151507254,1271.0,2.7318985842966785e-21,9.921816248392113e-20,0.0,1.1682968832560177e-20
U2OS_TP53,4118.5,4118.5,431970.25,518429.125,6903.585,37127.787500000006,9.098559313526124,1.2590235862533725e-06,7.974603647769214,9.36630342376806e-05,0.07936361345066326,0.00017318893185125622,0.07936361345066326,8.65944659260594e-05,0.01774777854856506,0.23118192417036476,0.0,0.0,0.0,0.0,0.07936361345066326,8.65944659260594e-05,0.005595456198768774,1403.5,3.244970449352083e-53,3.2207950074328877e-49,0.0,9.250340843860673e-56
None_TP53,6107.5,6107.5,196858.0,317281.5,3823.3325,22246.0,9.327322505306004,5.892022588403103e-17,9.571412403247304,6.197203190359099e-16,0.08160935418326269,1.1517741075019984e-15,0.08160935418326269,5.758870537509997e-16,0.017377644126523838,0.1399739456856604,0.0,0.0,0.0,0.0,0.08160935418326269,5.758870537509997e-16,0.00432031175835419,2628.0,0.0,0.0,0.0,0.0
Saos-2_TP53,39230.0,39230.0,35139.5,49609.75,325.78999999999996,3117.175,20.896410747135498,1.061488309689283e-96,28.515632708994843,7.497788048809269e-179,0.12823164426059983,2.2517378279716518e-207,0.12823164426059983,3.911706812459005e-207,0.01731611256573301,2.0004029005011016e-05,0.0,0.0,0.0,0.0,0.12823164426059983,3.911706812459005e-207,0.001982875992867859,1871.0,9.631870826955548e-163,0.0,0.0,0.0
IMR90_TP53,10563.0,10563.0,69702.0,181934.0,1989.47,12509.7,43.21801026671447,0.0,33.38527113111982,2.2459336029102552e-244,0.17767543328081445,1.4388514892246345e-244,0.17767543328081445,1.7603683363476488e-243,0.029700425293265442,2.0448141969833855e-06,421.0,54.0,5.53,9.559999999999999e-45,0.17767543328081445,1.7603683363476488e-243,0.003892404672709616,1307.0,0.0,0.0,3.752003826219518e-75,1.8683291846061915e-290
HCT-116_TP53,6083.5,6083.5,343280.75,417717.875,5193.139999999999,29343.725,7.54238782771338,2.6800177185521357e-06,8.425203141996839,1.0218566218405822e-05,0.07873814039707402,9.37361624983402e-06,0.07873814039707402,4.68680812491702e-06,0.016556734349549317,0.26713868858724527,167.0,37.5,4.18,3.13e-07,0.07873814039707402,4.68680812491702e-06,0.005153772373564577,2042.5,1.9686280886322426e-12,1.2868729394629746e-16,8.109023609012466e-17,3.836223895350879e-17
SW480_TP53,15723.0,15723.0,54690.0,122435.5,1211.56,8294.05,38.90419005951133,0.0,44.17560553125378,0.0,0.22314631701568557,0.0,0.22314631701568557,0.0,0.022823779193205943,0.00023461484399186382,0.0,0.0,0.0,0.0,0.22314631701568557,0.0,0.0032139322462450726,1151.0,0.0,0.0,0.0,0.0
EP156T_TP63,7653.0,7653.0,182251.0,255414.5,3203.7799999999997,18263.8,14.046927472059952,1.5300022560926566e-44,13.995684906138742,1.657553169273659e-44,0.11812361165555993,6.607475433015693e-47,0.11812361165555993,3.30373771650783e-47,0.022017509473409122,0.024482468600179177,0.0,0.0,0.0,0.0,0.11812361165555993,3.30373771650783e-47,0.004665502754872926,4318.0,9.359519288419672e-20,9.690725828793655e-20,0.0,6.509694415173503e-21
None_TP63,25379.5,25379.5,48313.75,78116.25,744.5225,5271.9,28.355007076785938,6.491038366370626e-169,33.18954098721564,5.322427259130651e-233,0.14998662241832153,1.255513096741295e-243,0.14998662241832153,8.398741407190137e-243,0.020120799380042742,1.604689614532011e-05,0.0,0.0,0.0,0.0,0.14998662241832153,8.398741407190137e-243,0.0025589885699260338,14050.0,0.0,0.0,0.0,0.0
HCC95_TP63,6006.0,6006.0,173830.0,324729.0,4081.55,23423.0,20.40723003722618,5.01058218122103e-91,20.912102215597887,4.1889057137922217e-97,0.19247419247419248,1.1829785459051463e-97,0.19247419247419248,5.914892729525726e-98,0.032467532467532464,0.0017789102786477148,0.0,0.0,0.0,0.0,0.19247419247419248,5.914892729525726e-98,0.004908903827194974,1813.0,6.069595170666017e-40,1.3919066402549078e-42,0.0,5.9483024216440266e-43
KYSE-70_TP63,2902.0,2902.0,367084.0,672965.25,8901.744999999999,48600.35,14.433365096116482,2.026826831724571e-46,13.569681950558856,6.063669647203055e-42,0.1905582356995176,1.830595888681282e-46,0.1905582356995176,9.152979443406367e-47,0.034114403859407304,0.03413612048756552,0.0,0.0,0.0,0.0,0.1905582356995176,9.152979443406367e-47,0.006643512419986477,1067.0,1.431207516170076e-20,1.2576780538737537e-18,0.0,1.0133527085694597e-20
MCFDCIS_TP63,27247.0,27247.0,51282.0,81398.25,797.385,5552.25,30.792466472970297,2.2351178801651846e-145,34.5265561334154,1.5084384116061216e-165,0.14918151893613404,3.4443263687608477e-163,0.14918151893613404,8.875416214629357e-163,0.020684273063520192,0.00015578287569846378,0.0,0.0,0.0,0.0,0.14918151893613404,8.875416214629357e-163,0.0021519931886438727,10048.5,2.016825650689489e-181,0.0,0.0,0.0
TT_TP63,6491.0,6491.0,135807.0,301321.5,3676.35,21485.75,25.757477163192487,9.916821400762283e-143,26.492408605285945,1.1924045303801618e-154,0.23332306270220304,2.728795459748579e-155,0.23332306270220304,1.3643977298742886e-155,0.02911723925435218,0.004072443761853915,0.0,0.0,0.0,0.0,0.23332306270220304,1.3643977298742886e-155,0.004352532541159256,1918.0,2.131121266499671e-62,1.418535282422328e-67,0.0,5.53298421892691e-68
JHU-029_TP63,14686.0,14686.0,70709.5,133502.25,1500.8249999999998,9362.25,31.66660928356884,1.9796698208761796e-216,32.240011151021164,5.834767327928065e-228,0.19562848971809887,1.186302405357497e-246,0.19562848971809887,7.1828049100440935e-245,0.030981887511916106,7.318130839161527e-07,0.0,0.0,0.0,0.0,0.19562848971809887,7.1828049100440935e-245,0.0031821668986464317,4009.0,2.0950795079860172e-94,2.05843863006935e-99,0.0,9.326865705902896e-107
HaCaT_TP63,12127.0,12127.0,97742.25,161641.0,1886.5875,11406.0625,26.888439052246078,1.585713784810216e-144,24.701564769225374,1.220484797447388e-133,0.1622184423688205,7.065712361470884e-135,0.1622184423688205,1.886174115227035e-134,0.02263590043216565,0.0024381272992347065,0.0,0.0,0.0,0.0,0.1622184423688205,1.886174115227035e-134,0.00333510625009886,2762.5,2.1780460862333553e-242,2.139210278670975e-201,0.0,3.2486745831513556e-204
Saos-2_TP73,31231.0,31231.0,39416.5,59642.75,509.245,3821.4750000000004,27.09715626132126,1.4729945056330329e-147,29.67604829084411,9.856635437123764e-192,0.14581069141825836,5.941510879618877e-202,0.14581069141825836,1.2721996727916485e-201,0.018084844066190542,0.00017902491436987386,0.0,0.0,0.0,0.0,0.14581069141825836,1.2721996727916485e-201,0.0023617623700571246,10976.5,0.0,0.0,0.0,0.0
ECC-1_USF1,53554.0,53554.0,19608.5,33923.75,412.265,2283.9750000000004,57.11393042103582,0.0,57.770774516005275,0.0,0.16582328117414202,0.0,0.16582328117414202,0.0,0.018065877432124566,2.5194411990796596e-08,0.0,0.0,0.0,0.0,0.16582328117414202,0.0,0.0016503943636806343,8595.0,0.0,0.0,0.0,0.0
H1_USF1,71087.0,71087.0,21538.0,25554.0,317.0,1727.65,15.983596077498616,1.8691886185289676e-57,19.552746008315744,3.945945937730253e-85,0.05661372684175728,1.9051842171500694e-99,0.05661372684175728,1.1016715642463475e-99,0.008229352764921871,0.008047444267610651,892.0,220.0,4.09,4.689999999999999e-97,0.05661372684175728,1.1016715642463475e-99,0.001304154911071575,23445.0,2.3077671441273583e-25,2.2073651658169684e-37,1.4619143105061674e-42,1.0546522993653653e-43
HepG2_USF1,57578.0,57578.0,16572.5,31524.75,386.0,2122.35,63.16261079177522,0.0,67.96252548308374,0.0,0.19288617180172982,0.0,0.19288617180172982,0.0,0.019208725554899383,5.822861110365192e-10,1208.0,166.5,7.390000000000001,3.374999999999998e-197,0.19288617180172982,0.0,0.0015205152959362068,14024.0,0.0,0.0,4.7142591363671006e-86,0.0
None_USF1,32492.0,32492.0,25885.5,55973.25,690.865,3795.05,66.89403396586088,0.0,63.2222818665853,0.0,0.22351655792195008,0.0,0.22351655792195008,0.0,0.022282407977348262,9.64013353181824e-08,0.0,0.0,0.0,0.0,0.22351655792195008,0.0,0.002286254929032976,9923.0,0.0,0.0,0.0,0.0
SK-N-SH_USF1,34761.0,34761.0,28515.0,52293.0,644.3,3559.5,48.44169432112953,0.0,51.47557011065156,0.0,0.18346710393832172,0.0,0.18346710393832172,0.0,0.020281349788556224,6.046397863350609e-07,0.0,0.0,0.0,0.0,0.18346710393832172,0.0,0.0022064844197186937,6143.0,0.0,0.0,0.0,0.0
A549_USF1,29982.0,29982.0,30235.0,60779.0,757.525,4155.825000000001,52.50544994749484,0.0,54.284009190393675,0.0,0.20578342787104864,0.0,0.20578342787104864,0.0,0.01971182709625774,5.717263507151683e-06,0.0,0.0,0.0,0.0,0.20578342787104864,0.0,0.0022744992160942776,6253.0,0.0,0.0,0.0,0.0
HCT-116_USF1,56916.0,56916.0,17816.0,31898.0,391.375,2148.625,62.09052587477909,0.0,64.58476516594754,0.0,0.17531098460889735,0.0,0.17531098460889735,0.0,0.01250087848759579,0.00013546434740454444,2224.0,394.5,5.825,1.0505e-314,0.17531098460889735,0.0,0.0017246691454143005,7959.0,0.0,0.0,4.373457109513752e-137,0.0
K562_USF1,49470.0,49470.0,19554.0,36742.5,453.03499999999997,2483.175,55.10201580424993,0.0,63.80122177825041,0.0,0.19507782494441078,0.0,0.19507782494441078,0.0,0.013624418839700891,0.00010139541175472704,2223.0,376.0,6.14,0.0,0.19507782494441078,0.0,0.0017257582268164408,16330.0,0.0,0.0,0.0,0.0
H1_USF2,20522.0,20522.0,58711.0,84641.75,272.415,4681.45,15.465098848610678,8.503943631443173e-54,22.01749288799865,1.958128266093441e-107,0.11119773901179224,5.789649867800256e-111,0.11119773901179224,5.598547328234992e-111,0.01637267322873015,0.0040155101522155465,327.0,67.5,4.905,2.995e-42,0.11119773901179224,5.598547328234992e-111,0.0022222085694079195,3301.0,8.950081198040778e-24,4.541877656755355e-47,9.258236554208916e-19,1.3127967926496309e-48
HepG2_USF2,19245.0,19245.0,58577.0,99302.0,435.12,5687.95,23.67891181185105,6.524521383741332e-79,31.744079540018312,1.9677721548933864e-115,0.16186823023781122,3.149026532578151e-122,0.16186823023781122,5.532282948349272e-122,0.0205379068911562,0.0005256304376639994,461.5,63.25,7.475,1.7625e-54,0.16186823023781122,5.532282948349272e-122,0.0029375920051250004,6723.0,6.245927451423239e-109,0.0,1.9799879403193485e-64,0.0
None_USF2,27772.0,27772.0,26262.5,62283.25,75.565,3242.425,54.36160157889785,0.0,54.65433398279707,0.0,0.23408468961544,0.0,0.23408468961544,0.0,0.02763438639961457,3.8320320337259487e-10,0.0,0.0,0.0,0.0,0.23408468961544,0.0,0.002239383400365739,7245.0,0.0,0.0,0.0,0.0
HeLa_USF2,36779.0,36779.0,26173.0,46832.0,1.0,2246.95,32.281786493902075,4.916444275186263e-227,46.17369604330813,0.0,0.16694309252562606,0.0,0.16694309252562606,0.0,0.018679137551320116,2.6228563206412893e-06,2415.0,383.5,6.67,0.0,0.16694309252562606,0.0,0.0018750274551791214,6611.0,5.194369899935114e-99,0.0,0.0,0.0
GM12878_USF2,20436.0,20436.0,45383.5,85022.75,272.525,4681.625,29.872463199857734,5.620833417588917e-194,36.502760927659565,1.0238255854071808e-291,0.1826189078097475,1.1573603429296854e-298,0.1826189078097475,9.176308989659079e-297,0.023757095321980837,9.563504173050156e-06,681.0,101.5,6.905,6.914999999999998e-108,0.1826189078097475,9.176308989659079e-297,0.002830909112908217,4783.0,1.1816934372195805e-84,4.214507704786469e-127,2.890101305064383e-47,2.7078230924662138e-129
K562_USF2,16001.0,16001.0,64519.0,108926.5,485.5,6272.5,21.178671954168415,7.210663769501601e-99,28.241135024009928,1.82985624455156e-175,0.15785532424741652,3.324491383380648e-173,0.15785532424741652,1.3767602906342415e-172,0.02024873445409669,0.001386685796968558,983.0,138.0,7.52,1.1999999999999996e-162,0.15785532424741652,1.3767602906342415e-172,0.0032659950630248235,4265.0,3.6734634391336e-119,1.8026147420082535e-208,3.655648557409533e-180,3.236952648732074e-209
THP-1_VDR,7912.0,7912.0,171207.5,294347.125,3962.2374999999997,20444.112500000003,22.197978670512676,1.313728315523018e-63,20.549875386411088,6.394819885592404e-54,0.17547568710359407,4.160805619813917e-60,0.17547568710359407,2.080402809906962e-60,0.030572383043313268,0.004301722121591223,0.0,0.0,0.0,0.0,0.17547568710359407,2.080402809906962e-60,0.004357661998999454,2911.5,3.335037735736935e-96,2.8998743511609544e-84,0.0,6.068466880280255e-91
GM10855_VDR,21337.0,21337.0,39407.0,87623.5,1230.3200000000002,6117.4,47.46836342054195,0.0,48.95099310946657,0.0,0.23079626939119846,0.0,0.23079626939119846,0.0,0.02863570323850584,2.4488789832472217e-08,0.0,0.0,0.0,0.0,0.23079626939119846,0.0,0.002595820762868708,2447.0,0.0,0.0,0.0,0.0
GM10861_VDR,27448.0,27448.0,32067.0,67960.75,977.615,4782.6,51.54562859257412,0.0,53.07815912079012,0.0,0.21817618770037892,0.0,0.21817618770037892,0.0,0.02393617021276595,1.4449802461092602e-07,0.0,0.0,0.0,0.0,0.21817618770037892,0.0,0.0027650761837900444,3468.0,0.0,0.0,0.0,0.0
LS180_VDR,5053.0,5053.0,231747.0,375487.5,5013.8,25977.800000000003,17.277711624389596,6.112780154115924e-66,15.125103044491237,1.1107468566225587e-51,0.16693053631506036,7.4960598715841105e-62,0.16693053631506036,3.748029935792047e-62,0.02948743320799525,0.012353330563459702,0.0,0.0,0.0,0.0,0.16693053631506036,3.748029935792047e-62,0.005587960892548154,1189.0,4.7645661017445134e-29,7.426630315802899e-23,0.0,2.103495662087901e-27
LX2_VDR,16766.0,16766.0,182859.25,350111.0,4871.7975,24068.5625,36.46733224517402,4.8510795095252194e-52,35.10910525648302,1.0685451096668876e-44,0.2063174141062667,1.4802039236184097e-48,0.2063174141062667,7.401019618092054e-49,0.02808107180690351,0.020330333045513647,0.0,0.0,0.0,0.0,0.2063174141062667,7.401019618092054e-49,0.004484349576455611,3152.0,0.0,0.0,0.0,0.0
LNCaP_VDR,41851.0,41851.0,32282.0,44475.5,648.75,3153.75,29.47390547214436,5.864869291599859e-190,30.546734371724728,6.249889579956499e-205,0.10261403550691739,2.738320150010734e-192,0.10261403550691739,3.754665460900604e-192,0.015674655324842912,3.3692053539641045e-05,1511.0,250.5,6.220000000000001,1.888499999999999e-223,0.10261403550691739,3.754665460900604e-192,0.0018368825294264343,3822.0,6.572018769086062e-83,2.0666844764354473e-89,1.8717447356306458e-97,7.328120412764656e-84
T47D_XBP1,21279.0,21279.0,39531.75,87394.25,588.22,5187.1625,48.42095275192812,0.0,47.277143819352375,0.0,0.22062417695051623,0.0,0.22062417695051623,0.0,0.027273911067400874,2.1359550435122243e-07,0.0,0.0,0.0,0.0,0.22062417695051623,0.0,0.0027215628702824558,1539.5,0.0,0.0,0.0,0.0
ECC-1_YY1,51224.0,51224.0,18724.0,37360.0,492.73,2691.2250000000004,74.66875032467031,0.0,71.82814036094953,0.0,0.20524558800562243,0.0,0.20524558800562243,0.0,0.023777916601593008,2.5813844707618867e-13,0.0,0.0,0.0,0.0,0.20524558800562243,0.0,0.0017988915896135294,6282.0,0.0,0.0,0.0,0.0
H1_YY1,107435.0,107435.0,13518.0,17792.0,236.0,1253.85,50.04100718437054,0.0,45.20736895904979,0.0,0.09055708102573648,0.0,0.09055708102573648,0.0,0.01658211942104526,1.458188529516235e-13,1710.0,330.5,5.24,1.4284999999999994e-225,0.09055708102573648,0.0,0.001296094498780691,15542.0,0.0,0.0,2.2439088291975647e-98,0.0
