,#TFBS_nonBlackList,#TFMS,TFBS_nonBlackList dis-to-neighbor median,TFMS dis-to-neighbor median,TFMS percentile-1,TFMS percentile-5,log10-dis T-test-s,log10-dis T-test-p,log10-dis Wilcoxon-rank-sum-s,log10-dis Wilcoxon-rank-sum-p,log10-dis ks_2samp-s,log10-dis ks_2samp-p,log10-dis ks_2samp-s less,log10-dis ks_2samp-p less,log10-dis ks_2samp-s greater,log10-dis ks_2samp-p greater,TFBS_nonBlackList overlap SE,TFMS overlap SE,fisher_exact_s,fisher_exact_p,log10-dis ks_2samp-s signed,log10-dis ks_2samp-p signed,log10-dis ks_2samp-s signed std,PeaksFCAbove10
MCF-7_ESR1_83428,32292.0,32292.0,33159.0,52366.25,702.91,3479.825,31.89870145822566,1.4814988475910859e-221,33.54825798031631,9.552585463567637e-247,0.13859469837730706,5.276933901475213e-271,0.13859469837730706,3.6268912180347097e-270,0.015437260002477415,0.00044796308692519773,584.0,75.0,7.91,1.6699999999999995e-99,0.13859469837730706,3.6268912180347097e-270,0.00204547245623973,12309.0
MCF-7_ESR1_83429,12818.0,12818.0,90470.0,132973.75,1696.305,8748.150000000001,18.608103475172584,8.890338295872597e-77,18.44146025626376,6.161914912464618e-76,0.12240599157434857,4.271540730821444e-84,0.12240599157434857,3.8762254092631354e-84,0.016422218754875983,0.031018133602096015,295.0,30.5,9.879999999999999,5.564999999999999e-56,0.12240599157434857,3.8762254092631354e-84,0.003503334522614281,3740.0
MCF-7_ESR1_83430,27462.0,27462.0,38046.5,61650.25,823.135,4121.025,31.704769304269462,1.3244406443450105e-218,32.74336219859653,3.804162172329358e-235,0.14651154322336316,1.046976524314972e-257,0.14651154322336316,8.493926503236408e-257,0.0165501420144199,0.0005322157837846776,555.0,65.0,8.69,6.859999999999999e-99,0.14651154322336316,8.493926503236408e-257,0.002349774602119772,10231.0
MCF-7_ESR1_83431,38769.0,38769.0,27770.0,43662.5,597.88,2906.3,34.99833453815171,2.8844391664106092e-266,36.278887057771584,3.800965518557288e-288,0.1379065748407233,4.4e-322,0.1379065748407233,6.655e-321,0.014496118032448602,0.000285486889170249,655.0,90.5,7.345,3.1149999999999994e-107,0.1379065748407233,6.655e-321,0.002087352351774495,12860.0
MCF-7_ESR1_83432,22751.0,22751.0,47156.0,74470.0,964.25,4959.5,29.55727754004845,3.40857550165379e-190,29.434212596982626,2.063144912756119e-190,0.1398619840886115,1.3419237496615541e-194,0.1398619840886115,4.575942492473738e-194,0.017273965979517414,0.0011071760594625595,445.0,54.0,8.39,2.8099999999999997e-78,0.1398619840886115,4.575942492473738e-194,0.002559605009516736,5770.0
MCF-7_ESR1_83433,13799.0,13799.0,79186.0,123451.0,1551.61,8138.1,22.254117807276145,9.330575231872742e-109,22.08685084473967,4.2470897814816124e-108,0.13837959272411046,1.1053955330273527e-115,0.13837959272411046,1.659898681790408e-115,0.018986883107471597,0.006781545472120421,340.0,33.0,10.54,4.0299999999999996e-66,0.13837959272411046,1.659898681790408e-115,0.003145775738306927,3044.0
MCF-7_ESR1_83434,7048.0,7048.0,162500.5,243677.5,3136.105,15970.7,16.850982090019997,4.3286444807427955e-63,15.185177053245194,4.434321005149198e-52,0.13486095346197502,2.943140490476707e-56,0.13486095346197502,1.471570245238357e-56,0.019296254256526674,0.07249285587201057,227.0,16.0,14.63,1.31e-49,0.13486095346197502,1.471570245238357e-56,0.004825571533277909,1678.0
MCF-7_ESR1_83816,16568.0,16568.0,53005.5,102681.25,1311.55,6795.75,32.46440789528475,1.4917138423541662e-227,33.77556314788872,4.5160748687227514e-250,0.19000482858522452,2.2935340621585297e-262,0.19000482858522452,1.4147020783332706e-260,0.018016658619024684,0.0045354022043888765,413.0,39.0,10.83,7.219999999999999e-81,0.19000482858522452,1.4147020783332706e-260,0.002899865180562434,2845.0
MCF-7_ESR1_85954,8936.0,8936.0,105825.5,191399.75,2377.1,12512.125,23.177789720189004,4.073596901698487e-117,21.83174090289723,1.231665340195726e-105,0.1830796777081468,3.109384882642723e-131,0.1830796777081468,1.5546924413213656e-131,0.023612354521038496,0.0068576460726272465,277.0,20.5,13.92,3.2609999999999994e-59,0.1830796777081468,1.5546924413213656e-131,0.003999385178781511,4075.0
MCF-7_ESR1_86212,6708.0,6708.0,52609.5,255997.0,3257.56,16838.050000000003,56.04964332998067,0.0,52.06299902569452,0.0,0.4002683363148479,0.0,0.4002683363148479,0.0,0.0007453786523553966,0.9962803193891816,94.0,16.0,5.94,1.03e-14,0.4002683363148479,0.0,0.005053729449656094,3123.0
MCF-7_ESR1_86213,5832.0,5832.0,169687.0,295528.75,3768.3450000000003,19549.725,17.30567224864278,2.858896518451574e-66,16.929525359329975,2.725990344052931e-64,0.16366598079561043,1.4504137573073369e-68,0.16366598079561043,7.252068786536651e-69,0.02409122085048011,0.033890978469553815,203.0,13.0,16.14,1.0399999999999999e-45,0.16366598079561043,7.252068786536651e-69,0.004637947293020288,1880.0
MCF-7_ESR1_86282,57206.0,57206.0,18729.0,29540.5,456.025,1972.75,39.746062946708086,0.0,45.32272758276662,0.0,0.13545781910988358,0.0,0.13545781910988358,0.0,0.0133727231409293,3.558786226153519e-05,768.0,134.0,5.8,1.8399999999999996e-109,0.13545781910988358,0.0,0.0017622568890455503,22168.0
MCF-7_ESR1_86283,42566.0,42566.0,23727.5,39715.25,543.825,2648.625,40.271767577955785,0.0,43.71024681206508,0.0,0.15123572804585816,0.0,0.15123572804585816,0.0,0.015176431893999975,5.4399726297117025e-05,703.0,100.0,7.13,2.5799999999999997e-113,0.15123572804585816,0.0,0.002018255342723848,16849.0
MCF-7_ESR1_87114,15369.0,15369.0,63962.0,110506.5,1398.02,7361.6,27.743626890044773,2.4214820916963336e-167,27.072415753547624,2.1303547755461402e-161,0.16699199687682997,9.398349801817739e-188,0.16699199687682997,6.330178044649663e-187,0.0194547465677663,0.002919263354660918,382.0,35.0,11.17,1.0099999999999999e-75,0.16699199687682997,6.330178044649663e-187,0.0031957917214814648,6242.0
MCF-7_ESR1_87115,3548.0,3548.0,101855.0,490327.0,6110.665,31877.85,40.92817851185836,0.0,37.691401035276904,0.0,0.38923337091319055,4.035806857111362e-240,0.38923337091319055,2.0179034285556866e-240,0.0005636978579481398,0.9988733981800071,130.0,8.0,16.83,5.61e-30,0.38923337091319055,2.0179034285556866e-240,0.006439096213943623,1544.0
MCF-7_ESR1_87116,7315.0,7315.0,130731.0,234837.0,2959.42,15370.85,21.59735966914882,7.458923523210436e-102,19.857316862762335,9.547592779371723e-88,0.18304853041695146,1.817325221668077e-107,0.18304853041695146,9.086626108340393e-108,0.026794258373205745,0.005237326430150678,249.0,18.0,14.29,5.9e-54,0.18304853041695146,9.086626108340393e-108,0.00428578745759476,3259.0
MCF-7_ESR1_87688,7645.0,7645.0,117535.0,225259.0,2845.38,14746.400000000001,24.14797990140426,1.849341328245741e-126,22.724039175429738,2.6024288193069946e-114,0.19699149771092214,4.181392387233503e-130,0.19699149771092214,2.0906961936167525e-130,0.023348593852190975,0.015489541553156624,300.0,18.0,17.31,2.9799999999999993e-68,0.19699149771092214,2.0906961936167525e-130,0.004194004198385197,2362.0
MCF-7_ESR1_87689,2985.0,2985.0,333524.0,584728.0,7795.0599999999995,38815.4,14.51268015542919,6.308586262153704e-47,12.277655047839326,1.1942070521871542e-34,0.18174204355108878,1.8088152263037562e-43,0.18174204355108878,9.04407613151879e-44,0.02345058626465661,0.19370546075195133,173.0,7.0,26.17,1.38e-43,0.18174204355108878,9.04407613151879e-44,0.007453732739924855,795.0
MCF-7_ESR1_87947,1887.0,1887.0,555536.0,930631.5,11855.68,60636.2,12.03755375746025,8.928405605010053e-33,9.303038258802093,1.3649313746185652e-20,0.17912029676735558,7.452996907496126e-27,0.17912029676735558,3.7264984537480535e-27,0.02490726020137785,0.31022666506886176,125.0,4.0,33.4,4.55e-33,0.17912029676735558,3.7264984537480535e-27,0.008621877315046399,698.0
MCF-7_ESR1_88335,58862.0,58862.0,19315.5,28751.0,447.0,1927.525,33.96147276693722,1.6248477728236113e-251,40.46466429034675,0.0,0.11954231932316264,0.0,0.11954231932316264,0.0,0.012223505827189063,0.0001496868089987117,753.0,138.0,5.51,7.029999999999998e-104,0.11954231932316264,0.0,0.0017902949272861712,21185.0
MCF-7_ESR1_88336,23066.0,23066.0,46568.5,73589.75,957.875,4897.0,29.11281991060985,1.1683941021555091e-184,30.148867921393496,1.1863828886368014e-199,0.1360010404924998,1.623690868425221e-186,0.1360010404924998,4.524749567529933e-186,0.015607387496748504,0.0035732959052974305,510.0,54.0,9.64,4.429999999999999e-95,0.1360010404924998,4.524749567529933e-186,0.0024540716572711186,5434.0
MCF-7_ESR1_88345,27648.0,27648.0,37013.5,61209.5,814.44,4095.0249999999996,31.939380325318968,7.993278373599018e-222,34.722071325323554,3.75376524628476e-264,0.15048104745370372,9.550267309700747e-274,0.15048104745370372,1.0914856747273336e-272,0.01571542245370372,0.0010658829584738274,560.0,65.0,8.77,3.609999999999999e-100,0.15048104745370372,1.0914856747273336e-272,0.002526664163316041,10205.0
MCF-7_ESR1_88349,19870.0,19870.0,43510.0,85376.75,1104.0700000000002,5670.575000000001,37.832043624093515,1.0104870056855565e-307,37.82113047871831,0.0,0.19355812783090087,0.0,0.19355812783090087,5e-324,0.020432813286361373,0.0002445342914512998,526.0,47.0,11.47,9.109999999999996e-105,0.19355812783090087,5e-324,0.0026340473225378363,7596.0
MCF-7_ESR1_88372,12600.0,12600.0,76461.0,135052.25,1733.6399999999999,9040.7,27.54050409456982,1.6007197323410794e-164,25.664719035861346,2.8997525140670086e-145,0.17432539682539683,6.7193055116804285e-168,0.17432539682539683,4.3351505766881674e-167,0.020039682539682524,0.006220669208837631,392.0,30.0,13.45,1.0799999999999998e-82,0.17432539682539683,4.3351505766881674e-167,0.0037748889019424705,4498.0
MCF-7_FOSL2_46317,42253.0,42253.0,27419.0,43831.5,1.0,1794.1,17.993813904061884,3.08049066588869e-72,40.964295248154336,0.0,0.14239225617115944,0.0,0.14239225617115944,0.0,0.02409296381322036,2.176473480059154e-11,567.0,88.0,6.52,3.2199999999999998e-87,0.14239225617115944,0.0,0.0021224757317152444,8986.0
MCF-7_FOSL2_63858,9160.0,9160.0,118521.5,206317.0,1422.085,13132.275000000001,19.594570303993113,1.6194544763761915e-84,22.934870649117492,2.0915561125624572e-116,0.1699235807860262,7.756299539065931e-116,0.1699235807860262,3.8781497695329634e-116,0.024890829694323144,0.003429346846532307,248.0,19.0,13.39,1.1599999999999997e-52,0.1699235807860262,3.8781497695329634e-116,0.004123133001337915,544.0
MCF-7_FOSL2_63859,10612.0,10612.0,104229.5,177247.0,1046.6550000000002,11268.025,19.44522341754668,1.705847694182546e-83,23.93199514327612,1.4236457978837744e-126,0.1635412740294007,1.8078113680350057e-124,0.1635412740294007,4.68528592733481e-124,0.02327553712777997,0.003112486957101861,262.0,22.0,12.19,6.47e-54,0.1635412740294007,4.68528592733481e-124,0.0034363728367289266,1544.0
MCF-7_FOS_2318,6789.0,6789.0,150243.0,286581.0,3765.5,20415.2,23.58347678647802,1.5063459155410505e-120,22.5617321824559,1.0302170382964646e-112,0.1987774340845485,1.094901122246904e-117,0.1987774340845485,5.474505611234504e-118,0.031006039181028136,0.0014635466991736227,247.0,12.0,21.32,4.2200000000000005e-59,0.1987774340845485,5.474505611234504e-118,0.004587858293553812,1812.0
MCF-7_FOXA1_2319,4477.0,4477.0,258453.0,419980.5,5807.58,30395.5,16.38968762568532,1.6585252196823918e-59,14.48166224704116,1.5822842861258951e-47,0.16339066339066338,1.4869730495170965e-52,0.16339066339066338,7.434865247585486e-53,0.02479338842975207,0.06379753586910711,218.0,6.0,38.14,9.64e-58,0.16339066339066338,7.434865247585486e-53,0.005315333656592261,1427.0
MCF-7_FOXA1_2320,10132.0,10132.0,95388.5,184829.25,2453.17,13192.05,30.08782342335555,1.3155546477637568e-194,27.98865212244209,2.2364322790744992e-172,0.20331622581918676,4.410961791178197e-184,0.20331622581918676,1.0363920631408633e-182,0.025266482431898885,0.0015132645850680767,371.0,14.0,27.47,1.5299999999999998e-92,0.20331622581918676,1.0363920631408633e-182,0.003264517593159356,3989.0
MCF-7_FOXA1_2321,53248.0,53248.0,24858.5,34756.5,384.47,2376.35,30.260219500950775,2.9388061381507983e-200,33.405641249993884,1.1366814881472118e-244,0.10712139423076926,1.7316712327983734e-266,0.10712139423076926,3.986215846150809e-266,0.014855018028846144,7.770513728501096e-06,637.0,76.0,8.47,6.839999999999998e-112,0.10712139423076926,3.986215846150809e-266,0.0016543478705269932,23962.0
MCF-7_FOXA1_2322,59878.0,59878.0,22999.0,30896.5,333.385,2106.85,27.290718801201344,1.7492364222730868e-163,31.10003546406511,2.438305659944658e-212,0.09505995524232608,6.610976024656147e-236,0.09505995524232608,9.50395608509372e-236,0.014103677477537657,6.625637852824675e-06,654.0,84.0,7.86,7.429999999999998e-111,0.09505995524232608,9.50395608509372e-236,0.0015043545909868116,26189.0
MCF-7_FOXA1_33137,113723.0,113723.0,13021.0,16192.0,165.0,1069.05,23.940291339176294,1.6782182389996745e-126,31.619674552874947,1.9995159221552634e-219,0.07273374779068437,4.9289540845615836e-262,0.07273374779068437,4.903781572922534e-262,0.012262251259639652,3.701662881942795e-08,915.0,158.0,5.83,1.2899999999999996e-130,0.07273374779068437,4.903781572922534e-262,0.0010411676543976194,44301.0
MCF-7_FOXA1_33143,115296.0,115296.0,12789.5,15964.0,161.95,1053.0,23.339021208010145,2.472252564894115e-120,31.52712687198499,3.706976984661511e-218,0.07391409936164305,2.683881439206849e-274,0.07391409936164305,2.811321704827182e-274,0.0126934152095476,8.447222663926415e-09,867.0,162.5,5.365,3.8449999999999986e-117,0.07391409936164305,2.811321704827182e-274,0.00130106381855005,49737.0
MCF-7_FOXA1_33489,96011.0,96011.0,14402.0,19193.5,199.0,1287.0,31.38564726033824,1.2660197405528523e-215,38.97435754981883,0.0,0.09285394381893744,0.0,0.09285394381893744,0.0,0.013378675360115055,3.395600170676368e-08,905.0,133.5,6.835,5.684999999999999e-142,0.09285394381893744,0.0,0.00115242407798566,30489.0
MCF-7_FOXA1_33496,82142.0,82142.0,15501.5,22458.0,239.70499999999998,1526.5,41.643368674797664,0.0,46.62721379815365,0.0,0.11811253682647124,0.0,0.11811253682647124,0.0,0.0161184290618685,5.306499674949899e-10,898.0,118.0,7.68,5.999999999999998e-150,0.11811253682647124,0.0,0.0012784315474242663,29425.0
MCF-7_FOXA1_33510,71070.0,71070.0,18818.0,26000.25,287.0,1775.725,32.45847125434937,2.9984327487271172e-230,37.105668680890744,2.3128336692985437e-301,0.10334881103137752,0.0,0.10334881103137752,0.0,0.015414380188546515,4.571544061986721e-08,773.0,101.0,7.73,1.1899999999999998e-129,0.10334881103137752,0.0,0.0013111453783030014,26628.0
MCF-7_FOXA1_33518,126287.0,126287.0,11327.0,14574.0,145.0,957.0,29.415159512376086,8.734256821809863e-190,39.7877944579989,0.0,0.0845257231544023,0.0,0.0845257231544023,0.0,0.014011735174641889,1.6832982843809112e-11,979.0,178.0,5.54,6.019999999999998e-135,0.0845257231544023,0.0,0.0009928545838815603,38921.0
MCF-7_FOXA1_49657,16449.0,16449.0,81748.0,113493.5,1466.1,7990.700000000001,19.760768188715872,2.0593889910673165e-86,20.150813084714322,2.6712429193840806e-90,0.10866922001337467,4.972958341801089e-85,0.10866922001337467,3.938161216005061e-85,0.015380874217277685,0.020105898461143627,258.0,23.0,11.38,7.79e-52,0.10866922001337467,3.938161216005061e-85,0.0028550212576961393,3990.0
MCF-7_FOXA1_49658,61388.0,61388.0,23798.5,30125.25,326.0,2057.525,20.616315883549778,2.8392827859247843e-94,26.18820166868082,3.633961084244947e-151,0.07714048348211378,2.8429445600851835e-159,0.07714048348211378,2.2426357284399108e-159,0.010873460611194374,0.0006969106919080518,553.0,85.5,6.52,5.204999999999999e-85,0.07714048348211378,2.2426357284399108e-159,0.001418807726323009,10491.0
MCF-7_FOXA1_52622,19780.0,19780.0,70209.5,94331.0,1188.7399999999998,6652.0,17.711831644032753,6.395888033110584e-70,19.79926827928187,3.0206077981078324e-87,0.09714357937310415,1.0960624582872972e-81,0.09714357937310415,7.831445667486288e-82,0.010995955510616828,0.09048527166678672,262.0,28.0,9.47,4.239999999999999e-49,0.09714357937310415,7.831445667486288e-82,0.0026364310724661857,5548.0
MCF-7_FOXA1_52623,23100.0,23100.0,56109.0,80553.75,988.96,5642.45,24.060680920976772,3.928248520875057e-127,25.698425748955806,1.2260624028691518e-145,0.11554112554112556,8.99637507804567e-135,0.11554112554112556,1.0811540316101476e-134,0.012640692640692619,0.024631653298098737,324.0,33.0,9.94,1.31e-61,0.11554112554112556,1.0811540316101476e-134,0.002275077504391335,8267.0
MCF-7_FOXA1_52624,22343.0,22343.0,61706.0,83459.5,1049.6,5832.450000000001,18.988252287223723,4.639149890129004e-80,21.146328160596475,2.983695063264362e-99,0.09913619478136326,4.956911717334018e-96,0.09913619478136326,3.905404222142569e-96,0.010562592310790821,0.08181175204528611,328.0,31.0,10.72,3.6e-64,0.09913619478136326,3.905404222142569e-96,0.0025038191634848034,6000.0
MCF-7_FOXA1_52625,29485.0,29485.0,45168.0,63046.5,753.94,4382.9,24.607685073205715,5.03033057417073e-133,26.78875408802421,4.371594666991945e-158,0.10880108529760896,1.959221087953339e-152,0.10880108529760896,2.340235148347934e-152,0.010242496184500627,0.04489286776735428,397.0,41.0,9.8,9.209999999999998e-75,0.10880108529760896,2.340235148347934e-152,0.0022766725716220526,9725.0
MCF-7_FOXA1_52626,23500.0,23500.0,57460.0,79162.75,994.495,5558.325000000001,21.054037489717064,5.985403850587292e-98,23.070399383207572,9.187909936194441e-118,0.10480851063829785,7.883857824918474e-113,0.10480851063829785,7.140066959667195e-113,0.011212765957446802,0.05152314609645182,326.0,33.0,10.0,3.969999999999999e-62,0.10480851063829785,7.140066959667195e-113,0.002495709218690121,7978.0
MCF-7_FOXA1_52627,22081.0,22081.0,62626.0,84248.0,1045.9,5918.5,19.369672358773826,3.661519681205107e-83,21.25945455191854,2.6954293784769484e-100,0.097685793215887,3.823632810392647e-92,0.097685793215887,2.859981290760859e-92,0.010370907114714,0.09206056195517943,300.0,30.5,9.96,4.925e-57,0.097685793215887,2.859981290760859e-92,0.002465029983739384,7704.0
MCF-7_FOXA1_52628,17466.0,17466.0,78868.0,106858.5,1363.75,7489.125,17.709146362735837,7.218946507613831e-70,19.046591299580044,7.016353513445688e-81,0.0995076147944578,1.0180625016561425e-75,0.0995076147944578,7.187569691880576e-76,0.011193175312034787,0.11086851833903602,273.0,25.0,11.08,2.9299999999999994e-54,0.0995076147944578,7.187569691880576e-76,0.002554635499246228,4422.0
MCF-7_FOXA1_52629,27783.0,27783.0,47980.0,66829.0,814.0999999999999,4672.65,23.29507884153541,2.0125109546585615e-119,25.553712408671274,5.403947541667917e-144,0.1067379332685455,2.9605273430095885e-138,0.1067379332685455,3.218820705985377e-138,0.009934132383112028,0.06381578725384521,394.0,39.0,10.23,1.7899999999999995e-75,0.1067379332685455,3.218820705985377e-138,0.001872058182959826,9245.0
MCF-7_FOXA1_6566,102511.0,102511.0,13928.0,17990.5,183.05,1196.5,26.37833154830379,4.3859488381986555e-153,34.75305462465447,1.2524407665807435e-264,0.08303986889211892,6.484604468609794e-308,0.08303986889211892,9.390763963545345e-308,0.01191091687721324,4.772905442937722e-07,831.0,147.0,5.69,6.3099999999999986e-117,0.08303986889211892,9.390763963545345e-308,0.0010829905979869612,39295.0
MCF-7_FOXA1_6567,97307.0,97307.0,14527.0,18946.5,198.0,1268.5,28.179510232822217,2.4210847884136147e-174,35.741702949484605,8.966566929623382e-280,0.08664844255808932,2.876875e-318,0.08664844255808932,4.772234e-318,0.012979538984862371,7.497303833817192e-08,825.0,137.0,6.06,6.8099999999999986e-121,0.08664844255808932,4.772234e-318,0.0012097433573569018,37806.0
MCF-7_FOXA1_6568,100141.0,100141.0,13926.0,18402.5,191.0,1229.0,31.22298126427415,1.7187994970986356e-213,37.799037817427546,0.0,0.08983333499765328,0.0,0.08983333499765328,0.0,0.014000259633916157,2.9484624395829087e-09,920.0,141.0,6.58,2.73e-141,0.08983333499765328,0.0,0.0011664104830674778,44643.0
MCF-7_FOXA1_6571,59750.0,59750.0,20436.5,30971.25,329.745,2108.95,41.079350572863824,0.0,44.438401052714745,0.0,0.13108786610878662,0.0,0.13108786610878662,0.0,0.01649372384937242,8.582747947182854e-08,648.0,86.5,7.5649999999999995,1.1549999999999998e-107,0.13108786610878662,0.0,0.0016008768187064535,28921.0
